Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
AA,ATL -> AUS,1,-13.0,-13.0,-13.0,0.0,10
AA,ATL -> DCA,95,-12.0,247.0,6.71,0.0211,"10,11,3,6,7,8"
AA,ATL -> DFW,2567,-15.0,2254.0,22.85,0.0218,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,ATL -> LAX,350,-12.0,1156.0,22.55,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,ATL -> ORD,615,-13.0,1428.0,25.31,0.0195,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,ATL -> PHL,692,-13.0,1290.0,22.49,0.0188,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,ATL -> PHX,681,-15.0,1906.0,24.89,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> ABQ,2,-4.0,95.0,45.5,0.0,10
AA,AUS -> ATL,3,-16.0,-9.0,-11.67,0.0,"10,12"
AA,AUS -> CLT,1882,-20.0,2161.0,20.84,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> DFW,4056,-18.0,1975.0,24.6,0.0214,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> DTW,2,-10.0,-6.0,-8.0,0.0,9
AA,AUS -> LAX,1016,-16.0,1319.0,15.13,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> MIA,1399,-15.0,3777.0,23.76,0.0193,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> MSY,33,-18.0,257.0,14.06,0.0,"1,2"
AA,AUS -> ORD,1101,-17.0,1702.0,15.95,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> PHL,890,-17.0,1561.0,34.72,0.018,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> PHX,1364,-17.0,2511.0,28.38,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> SNA,299,-17.0,269.0,12.43,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,AUS -> TPA,39,-13.0,1059.0,44.92,0.0,"1,2"
AA,AVP -> CLT,825,-22.0,1157.0,18.57,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BDL -> CLT,1874,-21.0,1377.0,17.22,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BDL -> DFW,590,-16.0,450.0,13.37,0.0271,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BDL -> MIA,373,-13.0,653.0,9.07,0.0161,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BDL -> PHL,239,-15.0,171.0,0.75,0.046,"10,11,4,5,6,7,8,9"
AA,BGR -> PHL,251,-16.0,1016.0,24.08,0.0239,"10,6,7,8,9"
AA,BHM -> CLT,85,-15.0,2365.0,31.07,0.0,"11,12"
AA,BHM -> DFW,304,-15.0,2573.0,41.67,0.0197,"1,10,11,12,2,5,6,9"
AA,BNA -> DFW,3204,-22.0,2972.0,26.34,0.03,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BNA -> LAX,362,-15.0,1579.0,23.72,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BNA -> ORD,155,-14.0,402.0,5.74,0.0,"10,11,8,9"
AA,BNA -> PHL,946,-17.0,1463.0,22.99,0.0148,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BOS -> CLT,2853,-15.0,2257.0,12.49,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BOS -> DFW,2379,-13.0,1469.0,16.56,0.0156,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BOS -> JFK,5,-12.0,7.0,-5.0,0.0,"1,2"
AA,BOS -> MIA,2295,-15.0,1505.0,10.26,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BOS -> ORD,1665,-18.0,1409.0,14.92,0.0132,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BOS -> PBI,2,-9.0,-6.0,-7.5,0.0,2
AA,BTV -> DCA,187,-15.0,1567.0,23.43,0.0107,"10,11,3,4,6,7,8,9"
AA,BUF -> DCA,18,-10.0,537.0,35.5,0.0,"6,7,8"
AA,BUF -> ORD,285,-17.0,1461.0,27.92,0.0035,"10,11,6,7,8,9"
AA,BUF -> PHL,172,-13.0,205.0,5.28,0.0291,"10,11,6,7,8,9"
AA,BUR -> DFW,728,-17.0,1835.0,15.45,0.0151,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BWI -> DFW,994,-15.0,1690.0,24.8,0.0252,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BWI -> MIA,395,-15.0,850.0,4.29,0.0152,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,BZN -> ORD,228,-20.0,1730.0,30.26,0.0,"1,10,12,2,3,4,6,7,8,9"
AA,CAE -> DFW,700,-16.0,1878.0,29.31,0.03,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CHS -> DFW,986,-16.0,1140.0,21.78,0.0264,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CID -> CLT,419,-15.0,1254.0,27.28,0.0286,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CID -> DFW,681,-18.0,2086.0,42.38,0.0352,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CID -> ORD,62,-14.0,799.0,30.58,0.0323,"6,7,8"
AA,CID -> PHX,94,-12.0,229.0,18.34,0.0213,"1,2,3,4"
AA,CLE -> ORD,419,-17.0,1647.0,14.09,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> AGS,5,-6.0,3.0,-2.0,0.0,4
AA,CLT -> ALB,1103,-11.0,652.0,21.44,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> ATL,890,-11.0,749.0,28.09,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> AVP,825,-15.0,662.0,26.49,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> BDL,1872,-12.0,564.0,19.88,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> BGR,162,-14.0,486.0,16.8,0.0062,"10,11,6,7,8,9"
AA,CLT -> BNA,1961,-13.0,1058.0,20.61,0.0158,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> BOS,2851,-13.0,685.0,20.92,0.0105,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> BTV,86,-14.0,153.0,4.71,0.0116,"10,11,8,9"
AA,CLT -> BUF,1192,-12.0,750.0,19.9,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> BWI,2073,-13.0,931.0,22.13,0.0145,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> CHS,2043,-16.0,649.0,21.66,0.0162,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> CMH,1298,-13.0,512.0,24.39,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> DCA,2546,-26.0,982.0,21.15,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> DFW,3690,-17.0,1039.0,19.43,0.0149,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> DSM,727,-12.0,593.0,26.66,0.0151,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> EWR,2028,-11.0,683.0,25.6,0.0311,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> FLL,2619,-13.0,1047.0,18.74,0.0153,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> GRR,1067,-19.0,601.0,17.22,0.0103,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> GSP,567,-11.0,1149.0,37.23,0.0282,"1,10,11,12,2,4,5,6,7,8,9"
AA,CLT -> IAH,1720,-12.0,1444.0,23.37,0.0198,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> JAX,2319,-13.0,787.0,22.53,0.0142,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> LGA,3180,-14.0,922.0,21.91,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> MCO,4081,-14.0,850.0,20.61,0.0184,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> MDT,693,-12.0,517.0,20.33,0.013,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> MHT,121,-10.0,707.0,33.51,0.0,"4,5,6"
AA,CLT -> MKE,895,-13.0,858.0,25.81,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> MSP,1169,-11.0,684.0,19.0,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> MSY,1790,-13.0,1179.0,18.58,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> MYR,1084,-11.0,728.0,26.24,0.0148,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> OKC,676,-13.0,1229.0,24.53,0.0104,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> PHL,3219,-14.0,785.0,20.18,0.0149,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> PIT,1931,-13.0,933.0,20.56,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> PWM,686,-11.0,828.0,26.15,0.0204,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> RDU,3699,-14.0,1010.0,20.98,0.0146,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> RIC,2383,-15.0,1311.0,23.45,0.0117,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> ROC,870,-10.0,801.0,28.5,0.0138,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> RSW,2004,-15.0,1485.0,19.74,0.0205,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> SAV,876,-11.0,952.0,31.67,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> SFO,1617,-10.0,949.0,28.45,0.0087,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> SLC,522,-13.0,301.0,20.67,0.0096,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> SNA,362,-11.0,1141.0,25.99,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> SRQ,1524,-15.0,1421.0,22.74,0.0322,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> STL,1642,-15.0,1260.0,19.46,0.011,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> STT,619,-14.0,1097.0,10.68,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> TPA,3473,-15.0,797.0,19.3,0.0274,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> TUL,400,-13.0,304.0,22.65,0.0175,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CLT -> TYS,415,-11.0,668.0,28.65,0.0193,"1,10,11,12,2,3,4,6,7,8,9"
AA,CMH -> CLT,1296,-16.0,3130.0,20.49,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CMH -> DFW,1210,-19.0,1770.0,22.8,0.0248,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CMH -> EUG,1,2.0,2.0,2.0,0.0,10
AA,CMH -> MIA,14,-8.0,14.0,-1.71,0.0,12
AA,CMH -> ORD,64,-13.0,487.0,13.14,0.0,"10,11,8,9"
AA,CMH -> PHL,409,-14.0,1242.0,21.94,0.0244,"10,11,12,2,4,5,6,7,8,9"
AA,COS -> DFW,1080,-15.0,1468.0,18.33,0.025,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,CVG -> CLT,1184,-18.0,1084.0,20.06,0.0144,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DAB -> DFW,1,-6.0,-6.0,-6.0,0.0,2
AA,DCA -> ATL,93,-12.0,845.0,53.01,0.0215,"10,11,3,6,7,8"
AA,DCA -> BGR,195,-16.0,408.0,17.99,0.0256,"10,6,7,8,9"
AA,DCA -> BUF,18,-10.0,561.0,51.67,0.0,"6,7,8"
AA,DCA -> DFW,3293,-14.0,1313.0,18.9,0.0161,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> ECP,39,-10.0,219.0,16.47,0.0256,"3,4,6,7,8"
AA,DCA -> IND,125,-12.0,221.0,13.05,0.008,"10,11,6,7,8,9"
AA,DCA -> JAX,742,-15.0,832.0,19.11,0.0148,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> LAS,366,-13.0,346.0,0.03,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> MCI,29,-10.0,368.0,34.17,0.0,"3,4"
AA,DCA -> MCO,1949,-16.0,765.0,12.77,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> PBI,895,-16.0,345.0,7.38,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> PHL,14,-18.0,43.0,-3.71,0.0,"10,11,4,5,9"
AA,DCA -> PHX,1094,-15.0,1304.0,7.61,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> PIT,218,-15.0,660.0,29.08,0.0138,"10,11,6,7,8,9"
AA,DCA -> PNS,30,-12.0,120.0,4.77,0.0,"3,4"
AA,DCA -> PWM,443,-20.0,1263.0,20.46,0.009,"1,10,11,12,3,4,5,6,7,8,9"
AA,DCA -> RDU,264,-15.0,671.0,23.95,0.0152,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> RSW,443,-14.0,311.0,10.74,0.0226,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> SDF,2,-7.0,-6.0,-6.5,0.0,5
AA,DCA -> STL,387,-16.0,733.0,25.95,0.0129,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> TPA,1287,-16.0,1113.0,16.43,0.0218,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DCA -> TUL,2,-6.0,65.0,29.5,0.0,3
AA,DEN -> CLT,1731,-15.0,835.0,14.8,0.0121,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DEN -> MIA,883,-15.0,1231.0,26.61,0.0147,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DEN -> PHX,894,-17.0,1067.0,13.86,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> ABQ,2018,-13.0,1357.0,26.6,0.0282,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> ALB,350,-8.0,796.0,42.9,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> BDL,590,-10.0,316.0,26.11,0.0237,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> BFL,462,-10.0,827.0,34.9,0.0195,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> BHM,304,-14.0,676.0,35.17,0.0132,"1,10,11,12,2,5,6,9"
AA,DFW -> BNA,3203,-13.0,909.0,23.95,0.0287,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> BTV,19,-7.0,139.0,16.37,0.0,"10,6,7,8,9"
AA,DFW -> BWI,994,-9.0,391.0,22.78,0.0252,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> BZN,675,-14.0,1360.0,19.4,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> CAE,700,-11.0,1067.0,44.42,0.0271,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> CLE,1507,-15.0,621.0,20.5,0.0206,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> CLT,3684,-11.0,973.0,22.01,0.0147,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> COS,1080,-12.0,1057.0,18.75,0.0241,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> CVG,1575,-12.0,637.0,21.19,0.021,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> DAB,1,-4.0,-4.0,-4.0,0.0,2
AA,DFW -> DCA,3291,-17.0,1220.0,20.97,0.0155,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> DRO,9,-5.0,154.0,45.11,0.0,"6,7,8"
AA,DFW -> DSM,1046,-14.0,1173.0,36.07,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> ECP,397,-11.0,786.0,47.86,0.0227,"1,10,11,2,3,4,5,6,7,8"
AA,DFW -> EYW,541,-19.0,1473.0,35.13,0.0259,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> FAT,1435,-12.0,1291.0,24.85,0.0188,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> FCA,250,-10.0,206.0,9.79,0.008,"10,11,6,7,8,9"
AA,DFW -> FLL,1946,-12.0,672.0,21.01,0.0257,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> GUC,124,-13.0,367.0,25.26,0.0161,"1,12,2,3,4"
AA,DFW -> HDN,185,-14.0,257.0,12.52,0.0054,"1,12,2,3,4"
AA,DFW -> HSV,13,-6.0,87.0,14.92,0.0,"11,12"
AA,DFW -> IAD,741,-12.0,346.0,22.04,0.0175,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> IAH,2501,-10.0,899.0,27.87,0.0324,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> ICT,557,-9.0,775.0,53.61,0.0287,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> JAX,1897,-12.0,823.0,21.47,0.0227,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> LAS,4073,-15.0,1428.0,25.98,0.0201,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> LEX,501,-13.0,748.0,31.36,0.0299,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> LGA,3682,-16.0,757.0,18.3,0.025,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> MCI,2039,-14.0,1051.0,25.43,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> MIA,4193,-11.0,1421.0,23.62,0.0172,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> MRY,462,-10.0,1047.0,28.16,0.0152,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> MSP,1665,-13.0,827.0,20.62,0.018,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> MTJ,504,-14.0,1271.0,16.43,0.002,"1,10,11,12,2,3,4,6,7,8,9"
AA,DFW -> MYR,71,-9.0,365.0,33.13,0.0,"6,7,8"
AA,DFW -> OMA,1334,-17.0,402.0,23.59,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> ORD,3982,-13.0,800.0,19.23,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> ORF,998,-12.0,875.0,23.19,0.0301,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> PBI,1141,-13.0,974.0,27.49,0.0324,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> PHX,4366,-18.0,2111.0,24.6,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> PIT,1499,-16.0,681.0,18.88,0.0147,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> PNS,1058,-10.0,1472.0,36.25,0.035,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> PSP,1026,-11.0,793.0,21.28,0.0214,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> PWM,54,-7.0,195.0,18.8,0.0,"10,6,7,8,9"
AA,DFW -> RAP,9,-3.0,36.0,13.11,0.0,"6,7,8"
AA,DFW -> RDM,132,-9.0,1376.0,63.92,0.0152,"10,5,6,7,8,9"
AA,DFW -> RNO,1329,-11.0,1150.0,17.91,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> SAN,3121,-12.0,1264.0,23.11,0.0183,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> SBA,471,-11.0,639.0,32.43,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> SFO,2973,-10.0,1256.0,26.89,0.0158,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> SMF,1708,-10.0,984.0,25.69,0.0205,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> SNA,2696,-18.0,1078.0,15.16,0.0171,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> SRQ,364,-10.0,435.0,21.01,0.0495,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> STT,48,-12.0,1446.0,81.54,0.0,"1,11,12,2,3,4,5,6,7,8"
AA,DFW -> SYR,350,-9.0,871.0,45.18,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> TPA,2411,-12.0,1027.0,22.75,0.0336,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> TUL,2026,-13.0,780.0,26.59,0.0227,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> TUS,2240,-14.0,881.0,22.93,0.0205,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> TVC,91,-6.0,375.0,30.62,0.0,"6,7,8,9"
AA,DFW -> TYS,1102,-12.0,704.0,23.44,0.0236,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DFW -> XNA,715,-12.0,702.0,29.37,0.014,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DSM -> DFW,1046,-23.0,2809.0,34.58,0.021,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DTW -> DFW,1634,-17.0,741.0,11.32,0.0171,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DTW -> LAX,1,15.0,15.0,15.0,0.0,9
AA,DTW -> MIA,366,-13.0,423.0,0.99,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DTW -> PHL,707,-18.0,1545.0,16.96,0.0382,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,DTW -> PHX,519,-12.0,1696.0,18.91,0.0096,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,ECP -> CLT,273,-20.0,987.0,22.57,0.0073,"1,12,2,3,4,5,6,7,8,9"
AA,ECP -> DCA,39,-20.0,195.0,22.3,0.0513,"3,4,6,7,8"
AA,EGE -> DFW,899,-20.0,1209.0,26.84,0.0122,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EGE -> LAX,93,-20.0,1350.0,64.12,0.0,"1,2,3,4"
AA,EGE -> MIA,132,-12.0,1249.0,68.24,0.0227,"1,12,2,3,4"
AA,EGE -> ORD,105,-17.0,1263.0,63.81,0.0286,"1,12,2,3,4"
AA,ELP -> LAX,62,-15.0,707.0,16.11,0.0,"10,11,2,9"
AA,ELP -> PHX,569,-22.0,1505.0,11.7,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EUG -> DFW,348,-13.0,1722.0,33.11,0.0259,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EUG -> PHX,426,-17.0,351.0,15.18,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EWR -> CLT,2026,-15.0,1377.0,24.93,0.0306,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EWR -> DFW,1422,-15.0,1314.0,19.36,0.0218,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EWR -> MIA,1403,-20.0,683.0,21.53,0.0306,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,EYW -> PHL,307,-18.0,1060.0,51.28,0.0391,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,FLL -> CLT,2618,-17.0,1952.0,19.9,0.0164,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,FLL -> DCA,361,-14.0,1180.0,26.22,0.0028,"1,11,12,2,3,4,5"
AA,FLL -> PHL,1176,-15.0,956.0,21.22,0.0196,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,FSD -> DFW,654,-14.0,1508.0,24.3,0.0138,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,GEG -> CLT,91,-15.0,858.0,43.07,0.011,"6,7,8,9"
AA,GEG -> DFW,687,-13.0,2128.0,28.89,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,GEG -> PHX,666,-16.0,1567.0,16.62,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,GRR -> CLT,1067,-19.0,1608.0,16.15,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,GRR -> DFW,977,-28.0,3250.0,26.63,0.0143,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,GSO -> DFW,724,-19.0,1258.0,24.13,0.0276,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,GSP -> CLT,567,-17.0,1598.0,26.56,0.0282,"1,10,11,12,2,4,5,6,7,8,9"
AA,GUC -> DFW,124,-16.0,1177.0,35.58,0.0161,"1,12,2,3,4"
AA,HNL -> LAX,1117,-17.0,1520.0,5.99,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,HNL -> PHX,491,-15.0,927.0,2.9,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IAD -> CLT,2,-8.0,7.0,-0.5,0.0,"10,7"
AA,IAH -> DFW,2501,-27.0,3125.0,28.53,0.0344,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IAH -> PHX,294,-12.0,577.0,25.58,0.017,"10,11,12,2,3,4,5,6,7,8,9"
AA,ICT -> PHX,2,-1.0,0.0,-0.5,0.0,10
AA,ILM -> CLT,1482,-26.0,1600.0,17.84,0.0216,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IND -> CLT,1858,-21.0,2561.0,13.78,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IND -> DCA,125,-15.0,211.0,16.23,0.008,"10,11,6,7,8,9"
AA,IND -> DFW,1734,-16.0,1095.0,14.64,0.0173,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IND -> LAX,348,-13.0,1783.0,27.14,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IND -> MIA,603,-14.0,1410.0,23.29,0.0149,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IND -> MSY,1,16.0,16.0,16.0,0.0,12
AA,IND -> ORD,590,-16.0,1008.0,16.88,0.0153,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,IND -> PHX,660,-16.0,532.0,15.43,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,JAC -> CLT,122,-20.0,1805.0,42.33,0.0,"10,6,7,8,9"
AA,JAC -> DFW,622,-26.0,2674.0,61.56,0.0177,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,JAX -> DCA,740,-16.0,1656.0,22.79,0.0176,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,JAX -> ORD,183,-14.0,782.0,6.96,0.0,"1,12,2,3,4,5,6,7,8,9"
AA,JAX -> PHL,708,-18.0,1571.0,17.67,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,JFK -> EGE,105,-11.0,704.0,17.92,0.019,"1,12,2,3,4"
AA,JFK -> LAS,64,-10.0,228.0,3.11,0.0,"1,11,12,2"
AA,JFK -> LAX,3274,-15.0,902.0,5.23,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,JFK -> PHX,1306,-15.0,975.0,13.19,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,JFK -> SNA,362,-14.0,213.0,-0.77,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
AA,KOA -> PHX,385,-24.0,1498.0,14.11,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
